epoch,loss
0,0.008258581453717632
1,0.00393839397347406
2,0.0031873073564045204
3,0.002804808380984748
4,0.0025656660742910623
5,0.0023786442691267427
6,0.002269415043964346
7,0.0021544592738302628
8,0.0020735101466710214
9,0.0019950335569532632
10,0.0019391127683126876
11,0.001877011476321148
12,0.0018436041913564808
13,0.0018061370625614866
14,0.0017617455894364045
15,0.0017414846765165682
16,0.0017035894986468674
17,0.0016885187825746635
18,0.0016542499915526716
19,0.0016191557801170562
20,0.0016087603750574058
21,0.0015842675046524154
22,0.0015657822530181918
23,0.00156765858137835
24,0.0015301006702505443
25,0.0015153882652570831
26,0.0014826475790221732
27,0.001479851000215719
28,0.0014610062735980196
29,0.0014519053517533674
30,0.0014569705281120386
31,0.0014275368421091006
32,0.0014297390859096988
33,0.001388638422714115
34,0.0013862940385389036
35,0.0013747102986740917
36,0.0013885120348110318
37,0.0013587185944029972
38,0.0013628480647836705
39,0.0013617388717730788
40,0.0013434030688362815
41,0.001330532825859055
42,0.0013398081682952422
43,0.0013183087060573881
44,0.0013101421010341563
45,0.0013022965053593385
46,0.0013154672683398524
47,0.001328006379178098
48,0.0012814590010171798
49,0.0012644718292049006
50,0.0012747413109045719
51,0.0012640024898394847
52,0.0012756448379233718
53,0.001246882339923572
54,0.0012462316330655488
55,0.0012409533500738975
56,0.001231875637120775
57,0.001227964146043847
58,0.0012196547086146862
59,0.0012356764071629947
60,0.001226972982018049
61,0.0012276857519092927
62,0.0011975185154453158
63,0.0012087395480310141
64,0.0012095111838204978
65,0.001193249512045359
66,0.0012036030133043116
67,0.0011932069797013173
68,0.001185581560809217
69,0.0011772523182389607
70,0.0012141855571741037
71,0.001164159455123927
72,0.0011816641580206099
73,0.0011733446851434344
74,0.001154111639627334
75,0.0011580798960327625
76,0.0011496987221653204
77,0.0011617023035761648
78,0.001148992419474447
79,0.0011667978621595872
80,0.0011892949152447626
81,0.0011516407539912976
82,0.0011265611914264807
83,0.0011219329388539845
84,0.00116065290598487
85,0.0011347953432409557
86,0.0011569355405010324
87,0.0011278514943126362
88,0.0011272339787425647
89,0.0011285523948107578
90,0.0011764563625805645
91,0.001103228612344716
92,0.001094723210283411
93,0.0011062387808394025
94,0.0010956645910424382
95,0.0011225081718076524
96,0.0011193211618542528
97,0.001089741122223568
98,0.0010960019035056122
99,0.0010980385300487661
100,0.0010868473638946403
101,0.001082571666551557
102,0.0010965689784412848
103,0.001089318140694154
104,0.001369453997926721
105,0.0011088359465359402
106,0.001063170309080131
107,0.0010980025508809783
108,0.0010668341199750143
109,0.0010713263185696802
110,0.0010607794702839277
111,0.001094369816354286
112,0.001075781223571908
113,0.0010938966798863454
114,0.0011392147920125243
115,0.0010707003285356956
116,0.001063274623793346
117,0.0010475758910417684
118,0.0010782607753781987
119,0.001050953681231849
120,0.0010578411081139886
121,0.0010503771454702143
122,0.0011609174248294282
123,0.0011070472977979938
124,0.0010736073272749026
125,0.0010678654010064716
126,0.0010570383828487188
127,0.0010455415223594934
128,0.0010258336096759509
129,0.0010657286690895942
130,0.0010330436993271049
131,0.0010487865753523536
132,0.0010553458894393233
133,0.0010283880535584726
134,0.0010321836151021633
135,0.0012444647229321326
136,0.0010479563237028742
137,0.0010807084656030282
138,0.001018636266322232
139,0.0010263040755490753
140,0.0010165793348099787
141,0.0010308927044833005
142,0.0010180772705105001
143,0.001048547843495521
144,0.001135013367893252
145,0.0010136622291211368
146,0.000996650502248692
147,0.0009983403814694146
148,0.0010315349683107902
149,0.0010375233646382836
150,0.001034395451674371
151,0.000997477978504717
152,0.0009960377542401406
153,0.001001581867581299
154,0.0009893085274561095
155,0.0010105403408054321
156,0.0010639052609977657
157,0.001029610093270519
158,0.001102660542971225
159,0.0009966220338570436
160,0.0009684688788108138
161,0.0009981540199210162
162,0.0009725956003238291
163,0.001055375992304575
164,0.0010749159568151422
165,0.0009822737729463134
166,0.00098064051692055
167,0.0010672107305608315
168,0.0009853290547388173
169,0.000984155231780644
170,0.0009896481959939425
171,0.0009856312251187614
172,0.0009762987538202086
173,0.001053846416174431
174,0.0010361882598062813
175,0.0010166401510065264
176,0.0009620925918491825
177,0.0009705522851799808
178,0.0010293348131526416
179,0.0010923147934569462
180,0.0009853293502498557
181,0.0009736975427844194
182,0.000980323962042289
183,0.0009510433702012017
184,0.0009688387574973887
185,0.0009666847819492237
186,0.0010588044814294326
187,0.0009955018107742548
188,0.0010135618260621294
189,0.0009709422392353193
190,0.0009772365407376147
191,0.0009497470302425778
192,0.0009503720640433453
193,0.0009627134459423201
194,0.0009953364560414371
195,0.0010339630133568796
196,0.0009619740852758114
197,0.0009854919510210686
198,0.001017988466492704
199,0.0010301424642645118
