epoch,loss
0,0.01262584071618325
1,0.00598600143745637
2,0.004598920386614578
3,0.004243120053144949
4,0.004102050726825775
5,0.004008300547769319
6,0.003933729852371817
7,0.003882269330298888
8,0.0038281658745351922
9,0.0037886645270187483
10,0.003755084292122273
11,0.0037157338822266465
12,0.0036722592285882956
13,0.0036501532242600603
14,0.003643026444742907
15,0.0035817076714476817
16,0.003562254954692028
17,0.003517010638325325
18,0.0034978089053004885
19,0.0034605593566177464
20,0.003439361598290972
21,0.003399119636872853
22,0.0033852389778568147
23,0.0033515737441208375
24,0.0033151906765420923
25,0.0032880175607765973
26,0.003261498186246292
27,0.0032232713862247724
28,0.0031842177852057915
29,0.0031523791766996825
30,0.003125216234415738
31,0.0030827778761783014
32,0.0030574923149621156
33,0.0030177163547590743
34,0.0029775642416178544
35,0.002941710254716167
36,0.0029050779475243075
37,0.0028752872554869604
38,0.0028266481525416752
39,0.002800685379419599
40,0.002763542300438073
41,0.002723850863722323
42,0.0026852664460200446
43,0.0026470098250397462
44,0.0026081816567626874
45,0.0025702988671232312
46,0.002537087547287679
47,0.002497346601632832
48,0.0024706477213853706
49,0.002426839335955751
50,0.0023909009443427035
51,0.0023529612530806083
52,0.0023119083340821457
53,0.0022825496880041402
54,0.0022512737779879074
55,0.002228341404281024
56,0.0022007035995508556
57,0.002168804771896042
58,0.0021406788532517796
59,0.0021040826810279356
60,0.002074443797303588
61,0.002053303576473111
62,0.002023819985569891
63,0.0020005392743594618
64,0.001981272777639878
65,0.001961924478097589
66,0.001923146224784463
67,0.0019057548040595689
68,0.0018761681565237624
69,0.0018586367055606753
70,0.001827345430709843
71,0.00182100488598535
72,0.001804886809714226
73,0.0017876112018587623
74,0.0017631057548717364
75,0.0017402427722754607
76,0.0017307064146362045
77,0.0017108759683037024
78,0.001697366421330589
79,0.0016827158179639052
80,0.0016669460118568344
81,0.0016517196836600054
82,0.0016331490205765851
83,0.001617923609787159
84,0.0016040881006583857
85,0.0015954249923633315
86,0.0015853325111529091
87,0.0015618206483134036
88,0.0015496261998824178
89,0.0015512174738346418
90,0.0015379183785542607
91,0.0015186181710883896
92,0.001504792784501698
93,0.0014982983116368616
94,0.0014887733127536172
95,0.00148079415801674
96,0.0014665312999203452
97,0.0014511080768869805
98,0.0014533858722435627
99,0.0014378220139105139
